phecode	260	stage
phecode	260	treatment
phecode	728	stage
phecode	728	treatment
phecode	729.1	stage
phecode	729.1	treatment
phecode	58	stage
phecode	58	treatment
phecode	317	stage
phecode	317	treatment
phecode	296.2	stage
phecode	296.2	treatment
phecode	300	stage
phecode	300	treatment
phecode	401.1	stage
phecode	401.1	treatment
phecode	272.1	stage
phecode	272.1	treatment
phecode	600	stage
phecode	600	treatment
phecode	733	stage
phecode	733	treatment
phecode	496	stage
phecode	496	treatment
phecode	278.1	stage
phecode	278.1	treatment
phecode	411.8	stage
phecode	411.8	treatment
phecode	268	stage
phecode	268	treatment
phecode	530.1	stage
phecode	530.1	treatment
phecode	495	stage
phecode	495	treatment
phecode	443.9	stage
phecode	443.9	treatment
phecode	274.1	stage
phecode	274.1	treatment
phecode	280.1	stage
phecode	280.1	treatment
phecode	592	stage
phecode	592	treatment
phecode	574	stage
phecode	574	treatment
phecode	327	stage
phecode	327	treatment
phecode	427.89	stage
phecode	427.89	treatment
phecode	715.1	stage
phecode	715.1	treatment
phecode	240	stage
phecode	240	treatment
phecode	339.1	stage
phecode	339.1	treatment
phecode	535	stage
phecode	535	treatment
phecode	560.2	stage
phecode	560.2	treatment
phecode	790.93	stage
phecode	790.93	treatment
phecode	790.94	stage
phecode	790.94	treatment
phecode	790.6	stage
phecode	790.6	treatment
phecode	791	stage
phecode	791	treatment
phecode	790.21	stage
phecode	790.21	treatment
phecode	790.29	stage
phecode	790.29	treatment
phecode	790.4	stage
phecode	790.4	treatment
phecode	790.5	stage
phecode	790.5	treatment
phecode	289.9	stage
phecode	289.9	treatment
phecode	486	stage
phecode	486	treatment
phecode	518.81	stage
phecode	518.81	treatment
death_met	death	stage
death_met	death	treatment
death_met	adrenalM	stage
death_met	adrenalM	treatment
death_met	boneM	stage
death_met	boneM	treatment
death_met	brainM	stage
death_met	brainM	treatment
death_met	liverM	stage
death_met	liverM	treatment
death_met	lungM	stage
death_met	lungM	treatment
death_met	nodeM	stage
death_met	nodeM	treatment
death_met	peritonealM	stage
death_met	peritonealM	treatment
